RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
394896,"Muskegon, MI",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73800,75200,78400,63900,62800,64200,78100,80900,82800,88100,86700,90100,90300,91500,89300,82600,87400,84900,92700,88300,91300,86300,88400,87800,91600,90900,91400,92000,97400,99500,98600,100400,99700,99500,100700,104800,106900,107100,107600,113200,109900,112100,109400,111100,105700,105000,109100,114900,114200,110100,109900,110800,115200,113200,112200,110900,119900,130900,136600,131100,125800,123000,,
394553,"East Stroudsburg, PA",205,185900,175800,167200,156800,156300,159700,162500,161500,151100,148200,156000,162300,163200,150700,150700,146600,142800,138800,136100,141100,140400,141300,141300,151200,151200,151200,143600,140100,128100,128500,125800,134100,116000,118800,119400,129900,126500,124200,125700,125900,118200,114900,117000,113100,100800,102000,117200,133000,130900,122400,113800,110500,108100,110800,112200,112500,104300,108200,109500,114300,110700,113700,116400,106400,103400,99300,107600,105000,106500,104900,104000,107700,96200,92800,89400,91900,95400,96500,101900,103300,101400,101400,98100,92500,89000,83600,87000,88700,96500,97200,99200,96900,97200,94700,100100,100500,102200,98000,99800,103400,99900,100800,100500,107900,109200,110300,111400,112100,114300,115100,117000,121600,123400,126000,125400,128200,123000,127900,133200,145000,145700,144300,141200,137800,135800,135600,138200,137800,140100,140500,148200,153000,157800,156500,150800,147100,142900,148700,
395102,"Sioux City, IA",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,127200,125200,120200,117500,121200,127000,131200,136500,133800,135800,130000,132400,130300,138900,137400,141100,134100,140500,140300,143000,139900,142500,144300,145400,141900,153800,155400,157500,147800,148800,147400,146600,143400,
394651,"Greenville, NC",207,137100,135500,130500,128000,126600,125400,122700,127200,134900,138700,136000,125600,127000,128400,129800,133000,130600,132000,130800,131600,133000,128900,136600,140800,144300,137300,130100,130100,125600,124300,125600,127500,131300,122800,126700,132300,136500,137200,126000,125200,121800,128000,131400,132900,132600,132500,131200,126600,129900,131300,132400,126100,126700,125800,128100,124800,134500,124300,123500,125800,137900,139600,131200,131400,132500,132000,133600,126500,121100,121900,130400,133900,131500,127800,126400,120100,123300,121800,129900,129300,127300,123600,125000,127400,125700,125100,126800,128700,127400,126600,124600,129100,132100,131300,119900,116600,115900,123000,120400,122600,121700,131800,131000,131300,127900,128800,131900,128900,128500,128500,131100,135100,134900,133700,130900,127700,128700,131000,133600,140100,145300,147700,141100,137100,137600,140000,147000,143600,147200,143000,146500,143500,138400,145600,144200,151800,147300,148500,
395210,"Waterloo, IA",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,103400,104100,97600,100800,103700,110400,111900,107200,103700,100800,101900,106000,110300,117300,119800,120000,122100,120700,121200,116800,114800,115200,117300,122200,124300,125400,117500,115500,117000,122600,123600,124500,128000,130500,131200,126800,124300,122600,125900,125400,124100,123200,123400,125400,117200,119800,114300,119100,119200,123300,127500,125100,128900,129600,135100,132900,130100,130100,131500,132400,129700,125100,122100,122900,125000,124900,123400,122400,132700,132600,132600,127000,129800,131700,127200,125700,124900,127200,127200,127600,129900,125700,128200,128400,132100,135000,136600,139500,137400,135200,131800,135000,134900,135700,133100,135100,137000,138500,137100,138600,132800,129900,132700,137000,144900,135800,136500,133900,141200,141800,140700,143900
395246,"Yuba City, CA",209,222900,208900,199300,186800,183500,175300,174100,170800,167500,166900,163100,158700,153400,154600,156800,153400,149600,149200,153400,151700,153500,155700,157100,153400,149200,153500,160400,161300,160400,153800,154700,144800,144900,143800,151400,147000,142400,140300,138200,139900,135900,138200,133900,128800,127600,128800,132900,131600,136600,138600,137700,132100,133100,138800,142300,143900,142400,146000,149400,158100,160900,163800,168400,173300,176100,176000,180200,184200,188500,190200,195500,193600,195800,195200,198200,197000,195600,196900,195900,197800,199600,203300,205700,205900,209000,208400,211800,213300,217500,219400,220200,224500,225500,225600,218400,220500,223100,229900,229100,230300,236500,240700,245800,239400,242400,244400,248400,252300,249300,254000,256200,260000,263300,264400,265600,266300,264200,266000,270400,274700,279500,281300,280700,282300,279200,282000,278600,274400,271300,280800,290400,297900,295400,299800,302900,300100,299600,297100,
394485,"Columbia, MO",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,173100,171200,172200,173600,175800,174700,174400,184400,186200,185700,175400,173100,175000,177600,181900,180300,178200,176300,179600,182600,184300,180100,182600,190000,197600,196800,189500,
394539,"Dover, DE",211,203100,197400,199900,199800,195000,194500,195500,197900,193900,193700,190700,192900,183700,182300,176800,185500,186800,188800,183800,183600,180600,186900,194300,191200,187300,183800,186300,180400,172600,168700,172700,167700,174000,167600,173800,162900,156400,152100,147800,153300,149400,157800,157800,152400,149100,151700,154500,149900,150400,162600,165500,160700,153300,158300,158900,167600,174500,173700,169300,162400,168600,168100,163100,165000,169900,178100,175800,173900,171600,169300,168100,168100,173500,175100,175700,168600,175100,173500,179300,173300,176900,177300,177000,178000,180600,181900,182800,186700,185300,186400,177800,177000,171600,175500,183500,193700,193300,198500,194500,200300,190900,188500,190800,184800,189000,187500,195200,195400,192400,193100,192200,189000,187200,189200,194700,197400,199600,199900,200100,196200,193000,192200,192200,191200,194800,194600,204900,203300,206600,201600,206200,207600,206100,201500,200700,203100,208800,215600,
394555,"Eau Claire, WI",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129300,125700,137100,136400,141900,133900,132600,132600,133500,133400,135400,136200,138700,143900,147700,148900,142700,140200,139700,139400,138000,137700,136800,143100,144100,149900,147400,150700,149100,148700,147700,149700,151800,155000,153400,152500,151100,150700,149300,157900,164700,169000,169000,166400,165000,159000,157100,160400,166100,163700,163800,161600,169200,175100,176100,176700,172600,170100,
394720,"Janesville, WI",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112300,112800,112700,107900,109600,115200,115700,113700,108100,112600,118700,122300,119000,116600,117300,120600,119800,117500,116000,115800,117300,119100,132400,133600,133100,120700,122300,125700,130200,132500,133400,131000,132700,127500,127600,123200,128000,130500,131600,132100,129000,130600,133000,136500,137700,136400,146500,148200,151700,141200,143900,146500,152000,149600,145100,145500,141800,144900,151200,154900,154000,146300,151100,155200,158800,
394710,"Jackson, MI",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77900,88000,88400,92200,95200,90200,89900,87300,91500,87900,80500,78000,79800,85900,85800,83300,83400,84700,86200,85400,82200,84800,96300,103700,105800,97900,95900,95900,97400,99100,103600,95400,92000,86100,91400,91700,94400,97700,102200,103900,103600,99800,101700,106800,113300,117400,116400,113500,112600,109700,110600,111700,114800,119500,114800,115600,114600,121000,128800,127500,124500,119600,118500,118700,114700,122300,118900,121600,116300,123700,136700,135700,132900,120000,123900,127100,,
395009,"Punta Gorda, FL",215,164300,153800,155400,153800,152000,145400,142700,138400,131400,121000,111000,112900,116500,119400,112000,110000,117700,120100,118900,112100,108400,107500,104900,109700,112800,113200,110400,105600,105100,99300,94200,92900,96700,102800,96900,91000,83100,86700,93900,95700,95800,89900,90800,86300,89300,90300,94400,97200,103500,105900,109100,106600,106400,103400,102000,108800,109500,114400,115800,114900,120700,119600,126300,126700,128600,131400,133700,133800,132400,130700,126500,124500,121800,127400,129100,131900,134000,133700,130300,132400,135600,139400,138700,144400,146300,147500,151700,152600,156900,150200,153000,151600,155200,156500,162000,160600,164100,162100,165400,163200,162700,165300,169700,175600,174700,173200,171600,176300,177500,178600,175300,175000,175300,178500,179400,175900,174500,178700,182900,185100,185100,191500,195700,200500,197300,194700,192300,195100,205100,206700,208800,203300,209300,211400,210900,205200,200200,201700,
394393,"Bloomington, IN",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172200,181900,175500,189300,175000,176600,162600,163700,162700,168300,168000,168200,177800,181800,186100,167100,172500,170000,177500,177800,178100,180900,178700,183000,184600,192500,186600,191700,183300,187600,187600,190200,196400,193700,191200,
395007,"Pueblo, CO",217,105500,102500,103800,101900,102300,103500,102200,97000,88400,92000,109100,118300,121800,117800,115000,112500,110900,111600,114300,109600,107600,105000,109700,102500,109000,108600,117500,110000,109300,108400,108900,109000,104800,103900,106500,121000,119100,111600,104700,102000,101300,97200,104600,108000,103300,99500,95100,96300,95700,98100,99100,102300,102800,102000,103800,105300,104900,99700,102600,101800,105900,106300,116100,116800,116300,113600,112500,104300,108100,104200,107900,105100,111200,117600,119900,122000,127200,129600,125800,122700,119900,125000,128700,124100,125000,124200,130300,134200,135700,138800,140900,140000,141800,140500,145500,145100,148700,146000,149400,143600,144000,143200,144500,148700,149000,152400,146600,150300,148700,153200,152700,154200,156300,157900,164300,165700,167200,159200,157600,159200,166200,170600,167600,167100,164500,167100,165800,162900,160700,151300,163400,171300,189400,182000,182800,183600,189800,190200,
394406,"Bowling Green, KY",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,134600,139100,136500,138500,144000,144800,144100,140100,138100,143700,142700,152200,147300,144100,139300,138800,152700,152900,156200,147400,147600,148700,148800,147900,149000,152100,155100,153400,153700,154500,158200,158100,159300,156700,159500,160400,159900,159000,161800,165900,169400,165500,167600,160400,164000,166100,175200,181600,177900,172500,165100,
394380,"Bend, OR",219,289900,286000,282300,291700,290100,284100,269700,274200,266100,255200,237800,228300,221600,214900,201900,194700,190100,195100,192600,187300,188000,190700,191900,185200,179600,176300,173600,170400,177000,175800,178600,176100,178100,176600,166300,163100,163500,167500,167700,164600,172600,185300,191500,192300,189000,185600,184300,180600,179700,174800,184000,187800,205000,203900,213900,209500,214100,219100,217400,213900,216800,231800,241000,246300,245200,245700,243200,240900,250600,247500,253500,245600,250900,246600,250100,250900,255300,258200,258500,258400,257200,263400,266800,273300,273400,277400,279400,284200,284600,284800,285800,293600,295900,297600,293200,288100,292400,298100,308200,307700,308400,311000,314600,317600,318500,318400,321400,321600,325300,325600,329200,331600,336500,342600,349500,356200,363300,369200,362700,365700,367500,380300,382200,385100,390200,393400,392500,386000,381400,385400,386900,387300,385200,390400,402400,405700,407400,410900,
394306,"Albany, GA",220,114700,117000,111800,107500,108300,107900,105200,105100,99900,99000,96900,102800,107200,112400,115200,119800,114800,112900,110700,113200,112400,102200,101500,106100,117400,116600,111100,109300,112700,114900,105200,99100,94000,95400,95700,95600,97800,94800,93100,92900,94200,92600,98600,102200,105200,97300,90900,86700,80800,89200,92600,102500,97500,97900,99800,101600,103000,102100,109300,121200,122800,115300,106600,101100,100600,94300,93800,89700,93800,96900,100000,92300,86400,87900,89600,99300,101400,104800,99000,98400,98800,97600,92900,96600,101800,102000,98300,92300,93800,96300,99800,103100,94100,98300,94800,99300,92300,89900,90300,90800,100400,98400,98100,88200,100300,102000,103500,98700,99100,106500,106300,110800,107400,113400,115200,119100,110700,103000,112100,111100,126900,118700,124100,113500,106100,102300,99700,106200,107100,110800,106800,107100,107700,107800,108900,107200,117600,125000,
395193,"Vineland, NJ",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120700,121800,120800,119900,119700,107900,111600,108700,118500,118000,125300,120000,117000,104000,107700,107400,107700,108500,109200,130400,128600,128500,108000,107600,109500,110200,111700,113900,118000,108400,102700,112400,123100,127900,122900,124500,119200,117300,113200,116300,111700,105900,108900,112600,116000,114800,106400,107000,105600,114600,120200,121500,119100,117300,114400,111600,116900,118300,121300,117200,121000,119300,111400,105300,108800,113800,116700,115600,113700,107400,105100,110400,116100,117700,114100,113500,113300,112400,105600,112900,118300,123600,111200,111600,109200,118600,
394917,"Niles, MI",222,,,,,,,,,,,,,,,,,,,,84900,88300,85500,89200,88300,87100,83100,87900,93500,103500,95300,95800,88600,93500,99900,101000,100900,81400,72500,78600,87200,87600,77200,75500,76900,83600,86200,90600,86000,86500,79900,85000,86000,95300,91600,89100,85400,89400,90500,92600,95400,104500,101500,107100,103500,112200,98800,98600,92800,102100,101400,104600,105800,102400,100400,102700,111800,112500,114900,108400,115100,112500,116100,109500,112500,113300,118900,115200,118400,121900,121700,122000,117600,114300,113500,119900,119800,121700,120200,126200,120900,116300,115300,121600,128500,132200,131000,128000,135000,130400,134700,126600,132500,130400,136400,137400,137200,139400,141100,150100,145500,147400,140500,139400,135500,133800,134800,139000,143400,151600,149000,150200,152000,156900,159800,154700,152200,160100,163400,
394946,"Ottawa, IL",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83900,82900,82300,86700,88200,91700,87500,84100,81900,86700,95100,98600,99200,95300,95600,94500,94700,92000,91900,90600,91700,90000,90100,94000,94100,97800,98000,98700,95100,97800,103000,106100,101000,96700,96700,100600,99400,99800,97800,99900,96800,96100,98500,102600,98800,97100
395125,"State College, PA",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216600,215000,214700,217000,217000,213000,209700,214200,221100,226800,224900,218300,216400,215000,223300,223500,229700,228600,227800,223900,211000,219900,222800,240000,242800,241400,236100,233400,237300,238300,246000,243400,242100,244900,237900,250300,236800,251700,250300,
394359,"Bangor, ME",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155900,154900,151000,158600,162900,175600,170400,168300,157300,157600,147400,152000,147400,152700,155600,158900,171100,168800,165800,159000,155000,166500,165600,174700,163800,
394314,"Alexandria, LA",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140900,138400,146000,148800,146200,147800,151800,159300,160100,157700,157800,156400,152700,148900,152800,153300,148600,149400,149500,150800,150600,153100,166600,162400,154000,145400,141800,
394662,"Hanford, CA",227,,,,,,,,,,,,,,,,159700,160200,158400,157400,151600,151900,147700,148200,160200,156300,157800,151400,154600,149300,139300,141300,142500,140300,143500,144700,153800,141700,137000,129100,132100,123700,120500,122000,128800,132400,129200,130900,137900,137200,139100,132100,137100,134300,132300,133500,136500,139300,135500,138500,141700,138400,138000,138800,143800,145400,151100,156400,158300,156600,161700,163700,164100,160500,162100,161300,163500,163200,164800,167500,167900,168100,164900,164900,177700,178900,175100,168300,168300,174500,171700,179800,181200,182400,181100,180300,186900,186600,190700,194000,195200,199000,197700,194100,191800,191000,195000,192500,208000,220500,232400,215400,211200,206500,211100,207200,209500,215200,217600,223500,221600,227900,224400,226500,226500,221500,220100,218200,225600,220300,215400,210300,221800,228900,228300,234600,236000,238200,235000,
394707,"Iowa City, IA",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209300,200800,200200,205600,208700,202800,194700,195100,198900,203600,207800,218200,217500,219800,212300,212700,208600,209200,208100,212500,215500,223800,224400,224600,216000,213200,211900,216500,218000
395036,"Rocky Mount, NC",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110700,109800,107200,105100,92600,83000,82000,81900,89300,85600,93800,94300,98100,98100,97600,96700,96600,93600,101700,101600,107600,99900,102000,99100,96600,91800,94000,94300,97600,98600,108900,111900,111000,100500,98200,98100,108200,113500,111700,110000,104200,102200,99300,96000,101500,95700,96500,95100,95300
394873,"Monroe, MI",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131800,127500,127700,112100,116400,119400,126300,121800,121700,117500,117700,116800,121200,126000,129700,133300,135700,133200,124700,120500,122800,130300,133300,132800,130500,131800,134200,133800,137500,139100,144400,143500,137400,130900,132000,141000,148100,147400,143500,140200,139700,140700,139600,145400,146600,157100,155100,155700,147300,149300,151100,154000,151200,150900,149900,155700,152200,159200,151800,158900,163100,170600,172400,165600,160200,
395223,"Wichita Falls, TX",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128800,119400,116600,119500,124500,126100,121100,122400,117800,121400,119900,120500,122800,125500,129500,124800,118400,120000,122700,130300,122900,122000,130200,140200,138300,132500,129500,138500,135400,132400
394428,"Burlington, NC",232,141700,118100,115700,126400,129900,129000,115700,112700,113800,124700,136000,131500,122400,116500,115000,119000,119700,127200,127200,128800,132100,138900,134600,139300,134300,136100,123000,120600,118800,126400,130600,127500,114900,111200,125600,131900,126900,120500,127400,129300,120400,116200,113300,122200,121900,127900,114900,118700,127700,136500,133100,126900,124500,127100,130000,132600,133200,129900,131600,127600,129100,133000,131600,132600,132700,134300,133400,133400,139700,137000,134200,123700,123000,125100,127600,127500,127700,131200,133100,130100,129000,131900,134300,138700,138400,136900,132100,131900,128700,129600,129200,137000,136100,132600,131800,131500,131900,128100,131100,132600,136200,134700,130100,129900,130200,138300,149400,150100,148600,136100,140500,140500,142800,142700,143600,142000,140700,141300,149700,154300,155400,153900,150700,149700,145000,141300,147000,146100,156700,158800,167300,164900,154400,154200,152600,160200,156200,162800,165000
394814,"Madera, CA",233,,,,,,,,,,,,,,,,,123900,125400,130400,133100,141000,142700,140900,138900,134200,136700,133900,133500,135400,134400,137500,134000,133900,135000,139000,144400,139000,133600,125000,124600,124100,128700,128900,126200,124600,125600,124400,123600,126900,132000,132100,130700,134600,137500,136700,140400,142800,148400,142000,146600,146300,157200,152100,155600,155300,165200,168100,166600,163400,169400,173800,176600,178100,180800,191600,187300,189700,184100,185400,183100,187300,193600,197400,204000,202200,200000,192200,193600,194200,191200,193600,198200,202300,198700,202200,202500,205600,204600,204900,212600,210300,212300,212800,218700,219000,217100,212900,213400,214200,220000,225700,229700,234300,234400,234600,236400,238900,238400,242200,245300,251600,244600,245200,242800,245600,244400,250100,252300,260400,260600,268000,269300,269700,267500,263900,270500,272200,271300,
394453,"Chambersburg, PA",234,178400,171200,168200,161700,166400,161600,174300,170700,171300,156900,157800,158000,161500,157300,154700,153300,156300,158300,165700,164400,162300,157700,160700,155700,147300,139900,143800,145200,145600,148700,159900,157600,154400,143100,145500,141900,140800,142200,143000,142600,137600,141900,156000,157200,152100,138200,140000,142000,143300,145600,143000,137400,137000,137900,155000,154700,159900,149000,144300,142100,140400,144000,142400,143200,143000,143200,142900,143900,144800,145000,144400,146000,144700,137500,137300,140800,149200,148400,156500,155000,148300,136600,136200,141900,139200,140100,141200,144100,143600,145200,146100,143800,141900,147400,151200,148900,144700,146900,151800,151300,150700,151600,163200,163500,164700,156900,158600,155000,154700,153600,157000,156300,158300,158000,162400,162500,163700,158200,159100,158000,164300,162300,167800,162600,162900,158300,170000,170700,175600,173800,174600,172200,168800,170300,170600,168400,172700,174700,
394563,"Elizabethtown, KY",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119100,121000,122800,125200,127300,125300,124800,122700,127400,129300,133600,132600,134500,135000,135700,130800,126500,136300,143400,141500,129300,133300,138400,147300,145400,145800,145800,137200,140700,138100,142000,143900,144400,154500,147400,150800,140200,145800,142000,149600,150700,
395221,"Wheeling, OH",236,62600,65300,61500,65300,73000,77900,75800,74900,71600,70000,70400,67600,60500,53700,56400,64100,70600,72700,67500,65300,64000,70700,71300,75300,72900,72500,70200,73400,72600,73800,70900,74500,74400,74200,75600,74200,76900,68200,68900,64200,68900,69600,71900,70900,68400,65900,63700,61500,64000,69600,69200,67200,66700,71400,77000,79300,76400,75900,77100,80500,72900,76200,78200,93900,92400,91800,85000,83000,84400,82100,77700,75000,83600,80500,81600,74700,80700,81600,85800,87900,84900,80000,79300,89900,93200,95900,87500,84000,84800,82400,83200,77500,79400,82100,85300,88600,79500,77800,75800,88600,87200,90700,83400,87700,83400,83300,84600,82100,81000,80300,84300,87000,83500,85000,88500,94600,99000,106700,109700,111200,106300,100400,98500,95000,107300,107700,111800,104600,104300,104700,101400,101900,100600,109400,106300,111000,104500,112800,
394598,"Florence, AL",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106900,99100,100100,100300,101600,98500,93400,93200,94900,94000,106400,108200,110600,99000,104000,103100,101300,93500,91600,97200,95800,100900,97600,103600,102400,103600,103700,108000,108700,109300,112100,105800,107100,101900,105600,100900,103900,110800,113600,117400,119300,123800,121000,114500,112000,119600,131600,139400,133100,126500,120200,120200,119000,119700,119600,118700,120200,126700,132700,134300,124500,118800,112500,112100,111100
394639,"Grand Junction, CO",238,221600,221400,219600,220200,216700,219300,212100,214800,206900,208600,216200,224100,227200,222700,220800,216100,206000,198900,198500,197300,194200,196900,200000,207000,202300,197700,188600,184200,184500,186600,182700,177600,166600,171100,175100,181100,176000,168600,162200,155200,153800,152800,153000,154000,152900,156000,155600,159800,162800,166600,176200,173000,172800,169300,172600,169400,163100,164800,167900,174200,171200,173000,169200,176100,175900,178400,172600,170200,170600,176100,175800,178300,172100,175200,177200,181600,185000,182100,180100,180000,184300,186400,185300,180200,182500,182500,185400,182000,187200,191700,199300,196300,195300,192400,196500,195200,196600,194400,196300,201100,201400,204200,199300,205500,203800,204900,202300,205600,214300,214200,216300,210500,212000,211600,215800,218600,213200,214200,218800,230400,232000,235600,237800,238600,232700,232800,232800,235000,229400,234100,242000,251800,258500,253800,251400,248200,245900,244100,239400
394493,"Concord, NH",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227800,232800,225800,226800,227000,234300,235700,247600,246400,249900,242200,239600,238500,238500,242100,241300,239400,242400,237800,251900,247400,256500,245200,247800,248800,249800,249300,246000
394537,"Dothan, AL",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,118600,114500,108100,106000,105200,99000,106700,97000,102300,93600,96900,99200,107400,108600,103800,103400,112400,109100,108600,110500,128300,136100,131300,118000,117300,118100,126900,122700,127700,132500,142500,140800,132600,128600,129800,133500,130400,127700,128700,129400,123900,118600,111200,117100,115400,121400,119100,123800,123500,128700,128800,132700,126300,129600,123800,137200,140400,152100,146100,137700,134200,140500,141500,141600,133100,134400,121900,
395163,"Traverse City, MI",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157000,159900,161300,158000,154900,157400,154000,157400,159600,159200,160000,179100,181700,180900,167700,165300,166600,163000,171100,173900,167000,171800,169200,180000,174100,175600,165400,165200,162000,171800,175400,182900,183900,184400,190800,192600,192000,191100,187500,195300,194200,199200,197600,196700,195200,205600,201600,204000,197500,204400,211100,208700,211400,206100,206900,205700,209700,209100,214600,227300,237800,235900,223500,214700,221900,222500,232200,223300
394515,"Dalton, GA",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103900,104100,107600,107500,112500,107700,111400,111700,113800,117700,117300,120200,117900,120500,119200,122300,120500,122400,123500,126100,128000,121500,123000,120100,125400,123100,123300,124000,124000,130100,131600,129200,125800,125600,129700,131100,129500,128000,131000,139000,144100,147400,
394860,"Midland, TX",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270100,271300,270800,269600,263300,253900,256100,266800,280300,292900,301700,312900,312400,311100,310800,309500,310300,309800,312200,319600,318100,334100,334600,347700,332400,328700,325000,
394685,"Homosassa Springs, FL",244,141900,138100,144200,137600,133000,126000,124200,127300,123000,121400,112700,108900,106700,107000,107800,105200,102300,101200,101000,99100,95900,101800,109300,110700,103900,96900,99300,98400,94500,83800,82600,82900,87000,87600,85100,87200,85000,84900,80300,80200,79100,82200,80600,83500,81200,82900,83500,84800,83500,82900,81700,85400,86900,89800,88700,86000,80300,85800,87000,92800,89000,92600,89600,90800,90300,97900,98300,97900,96700,96600,92800,87600,87200,92100,97300,96500,97300,95400,96800,96900,95600,95500,95600,96800,98000,98300,99500,99900,100900,105200,105400,107700,106100,108700,109200,114400,116600,117800,114500,116400,113700,115100,115000,117400,119500,120500,124800,125500,126600,127000,129000,130500,131800,128800,133500,133900,137600,136800,137200,138800,140000,141100,140300,136400,137000,137900,136200,134800,138800,144300,149800,148900,152100,157400,158000,159400,151800,152200,
